wall_time,elapsed_sec,step,episode,ep_reward,ep_reward_ma100,sps,loss,policy_loss,value_loss,entropy,epsilon,embb_mbps_mean,spectral_eff_bps_hz,urllc_delay_ms_mean,sla_violation_pct,sla_satisfaction_pct,jains_fairness
2026-07-09 15:25:59,553.59,44031,220,22.3323,-174.6153,79.5,5.637101,0.0,11.318936,2.23669,,1.369387,0.136939,27710.410865,2.890625,97.109375,0.408039
2026-07-09 15:26:06,560.47,44543,222,249.0891,-169.7451,79.5,49.54285,-0.0,99.130692,2.249583,,4.409564,0.440956,97816.186174,1.601562,98.398438,0.436834
2026-07-09 15:26:13,567.4,45055,225,-337.0857,-171.6467,79.4,96.636513,-0.0,193.317657,2.231542,,1.105935,0.110594,102045.1931,11.289062,88.710938,0.395481
2026-07-09 15:26:20,574.29,45567,227,-16.296,-169.9012,79.3,2.46224,0.0,4.969084,2.230227,,1.085272,0.108527,78811.870095,2.773438,97.226562,0.465812
2026-07-09 15:26:27,581.23,46079,230,33.7667,-167.6382,79.3,5.183246,0.0,10.411146,2.232677,,1.215233,0.121523,70062.315072,1.210938,98.789062,0.454161
2026-07-09 15:26:33,588.2,46591,232,28.209,-165.486,79.2,29.014908,0.0,58.074512,2.234749,,2.423534,0.242353,44988.326717,3.4375,96.5625,0.40001
2026-07-09 15:26:40,595.09,47103,235,-326.0168,-167.2309,79.2,192.499954,0.0,385.044495,2.229755,,1.505118,0.150512,29803.020954,10.351562,89.648438,0.347403
2026-07-09 15:26:47,602.03,47615,238,199.2387,-163.2904,79.1,30.750019,0.0,61.544777,2.236864,,4.097154,0.409715,51535.904118,2.421875,97.578125,0.347745
2026-07-09 15:26:54,609.05,48127,240,176.1863,-159.6789,79.0,47.635773,-0.0,95.316284,2.236937,,3.345543,0.334554,52785.786685,1.992187,98.007812,0.478741
2026-07-09 15:27:01,615.92,48639,243,104.5343,-156.8978,79.0,24.370846,-0.0,48.786335,2.232076,,2.262271,0.226227,39260.686793,1.445312,98.554688,0.404703
2026-07-09 15:27:08,622.87,49151,245,-98.5383,-156.2898,78.9,35.220436,0.0,70.485596,2.236006,,2.579251,0.257925,92812.803802,6.875,93.125,0.313287
2026-07-09 15:27:15,629.75,49663,248,66.516,-153.9929,78.9,17.159044,-0.0,34.36277,2.234108,,2.214374,0.221437,71921.824036,2.5,97.5,0.416772
2026-07-09 15:27:22,636.82,50175,250,321.6774,-149.1391,78.8,101.98774,0.0,204.020309,2.241874,,5.896885,0.589688,58827.998713,1.757812,98.242188,0.384611
2026-07-09 15:27:29,643.77,50687,253,40.1861,-147.2267,78.7,22.505917,-0.0,45.056602,2.238488,,2.157648,0.215765,73766.911293,2.929688,97.070312,0.405254
